# Energy	Flux
# keV	photon/(cm**2*s*keV)
1.498375000000000012e+00	2.966060606060633417e-09
1.499365000000000059e+00	2.951363636363663686e-09
1.500354999999999883e+00	2.936333333333360520e-09
1.501345000000000152e+00	2.922020202020228865e-09
1.502334999999999976e+00	2.907353535353562249e-09
1.503325000000000022e+00	2.892333333333359845e-09
1.504315000000000069e+00	2.878050505050531718e-09
1.505304999999999893e+00	2.863414141414167803e-09
1.506295000000000162e+00	2.848787878787905064e-09
1.507284999999999986e+00	2.833818181818207714e-09
1.508274999999999810e+00	2.819535353535379587e-09
1.509265000000000079e+00	2.804909090909116848e-09
1.510254999999999903e+00	2.790282828282854110e-09
1.511245000000000172e+00	2.775535353535378912e-09
1.512234999999999996e+00	2.761515151515176815e-09
1.513224999999999820e+00	2.747181818181843221e-09
1.514215000000000089e+00	2.732696969696994466e-09
1.515204999999999913e+00	2.718919191919216874e-09
1.516195000000000181e+00	2.846515151515177658e-09
1.517185000000000006e+00	2.794505050505076248e-09
1.518174999999999830e+00	2.692111111111135901e-09
1.519165000000000099e+00	2.662666666666691386e-09
1.520154999999999923e+00	2.648878787878812204e-09
1.521145000000000191e+00	2.635111111111135374e-09
1.522135000000000016e+00	2.621969696969721125e-09
1.523124999999999840e+00	2.608505050505074202e-09
1.524115000000000109e+00	2.595050505050528869e-09
1.525104999999999933e+00	3.276878787878817894e-09
1.526094999999999979e+00	2.801161616161642129e-09
1.527085000000000026e+00	2.554717171717195158e-09
1.528074999999999850e+00	2.541282828282851350e-09
1.529065000000000119e+00	2.527545454545477635e-09
1.530054999999999943e+00	2.514424242424265738e-09
1.531044999999999989e+00	2.504797979798002465e-09
1.532035000000000036e+00	2.491050505050527988e-09
1.533024999999999860e+00	2.475111111111133859e-09
1.534015000000000128e+00	2.501969696969719885e-09
1.535004999999999953e+00	2.491030303030326049e-09
1.535994999999999999e+00	1.664454545454560828e-08
1.536985000000000046e+00	2.518878787878811206e-09
1.537974999999999870e+00	2.705696969696994456e-09
1.538965000000000138e+00	5.479717171717221764e-09
1.539954999999999963e+00	2.659616161616186240e-09
1.540945000000000009e+00	2.366787878787900318e-09
1.541935000000000056e+00	3.387717171717202932e-09
1.542924999999999880e+00	2.859878787878814061e-09
1.543915000000000148e+00	2.409949494949517023e-09
1.544904999999999973e+00	2.313090909090930619e-09
1.545895000000000019e+00	2.303474747474768522e-09
1.546885000000000066e+00	2.289171717171738043e-09
1.547874999999999890e+00	2.272838383838404662e-09
1.548865000000000158e+00	2.259424242424263207e-09
1.549854999999999983e+00	2.250363636363657112e-09
1.550844999999999807e+00	2.237151515151535870e-09
1.551835000000000075e+00	2.219191919191939603e-09
1.552824999999999900e+00	2.228505050505070965e-09
1.553815000000000168e+00	2.254828282828303341e-09
1.554804999999999993e+00	2.221585858585879054e-09
1.555794999999999817e+00	2.165888888888908741e-09
1.556785000000000085e+00	2.155303030303049866e-09
1.557774999999999910e+00	2.145575757575777313e-09
1.558765000000000178e+00	2.136151515151535081e-09
1.559755000000000003e+00	2.126262626262645778e-09
1.560744999999999827e+00	2.115161616161635606e-09
1.561735000000000095e+00	2.105414141414160701e-09
1.562724999999999920e+00	2.095888888888907949e-09
1.563715000000000188e+00	2.088676767676786893e-09
1.564705000000000013e+00	2.079515151515170691e-09
1.565694999999999837e+00	2.065515151515170533e-09
1.566685000000000105e+00	2.055545454545473475e-09
1.567674999999999930e+00	2.045424242424261257e-09
1.568665000000000198e+00	2.035868686868705804e-09
1.569655000000000022e+00	2.026070707070725432e-09
1.570644999999999847e+00	2.016262626262644711e-09
1.571635000000000115e+00	2.006222222222240661e-09
1.572624999999999940e+00	1.996666666666684794e-09
1.573614999999999986e+00	2.013191919191937626e-09
1.574605000000000032e+00	9.779181818181909100e-09
1.575594999999999857e+00	2.165565656565676482e-09
1.576585000000000125e+00	1.997585858585876932e-09
1.577574999999999950e+00	2.052262626262645000e-09
1.578564999999999996e+00	2.384505050505072494e-09
1.579555000000000042e+00	1.864010101010118149e-08
1.580544999999999867e+00	2.253585858585879357e-09
1.581535000000000135e+00	1.910010101010118775e-09
1.582524999999999959e+00	1.899878787878805381e-09
1.583515000000000006e+00	1.897282828282845716e-09
1.584505000000000052e+00	1.900949494949512267e-09
1.585494999999999877e+00	1.882636363636381039e-09
1.586485000000000145e+00	1.944898989899007889e-09
1.587474999999999969e+00	2.241393939393959947e-09
1.588465000000000016e+00	3.557767676767709673e-09
1.589455000000000062e+00	2.410040404040425954e-09
1.590444999999999887e+00	2.041636363636382661e-09
1.591435000000000155e+00	1.905000000000017720e-09
1.592424999999999979e+00	1.805343434343450816e-09
1.593414999999999804e+00	1.822626262626279449e-09
1.594405000000000072e+00	3.524070707070739904e-09
1.595394999999999897e+00	2.307484848484869684e-09
1.596385000000000165e+00	3.912585858585894411e-09
1.597374999999999989e+00	3.182474747474776757e-09
1.598364999999999814e+00	6.571414141414201320e-09
1.599355000000000082e+00	1.898696969696987213e-09
1.600344999999999906e+00	1.731636363636379389e-09
1.601335000000000175e+00	1.721959595959611890e-09
1.602324999999999999e+00	1.794020202020218491e-09
1.603314999999999824e+00	1.838232323232340349e-09
1.604305000000000092e+00	5.464070707070757607e-09
1.605294999999999916e+00	2.305191919191940340e-09
1.606285000000000185e+00	1.761212121212137333e-09
1.607275000000000009e+00	1.671393939393954678e-09
1.608264999999999834e+00	1.659212121212136444e-09
1.609255000000000102e+00	1.650252525252540456e-09
1.610244999999999926e+00	1.641111111111126192e-09
1.611235000000000195e+00	3.535212121212153540e-09
1.612225000000000019e+00	1.797080808080824607e-09
1.613214999999999844e+00	1.628828282828297645e-09
1.614205000000000112e+00	1.605303030303044941e-09
1.615194999999999936e+00	1.597222222222236800e-09
1.616184999999999983e+00	1.587727272727287369e-09
1.617175000000000029e+00	1.578656565656580098e-09
1.618164999999999853e+00	1.569525252525267011e-09
1.619155000000000122e+00	1.560787878787893175e-09
1.620144999999999946e+00	1.552070707070721278e-09
1.621134999999999993e+00	1.545222222222236566e-09
1.622125000000000039e+00	1.535404040404054462e-09
1.623114999999999863e+00	1.725242424242440158e-09
1.624105000000000132e+00	1.578727272727287297e-09
1.625094999999999956e+00	1.509282828282842093e-09
1.626085000000000003e+00	1.500494949494963204e-09
1.627075000000000049e+00	1.491898989899003766e-09
1.628064999999999873e+00	1.483353535353549175e-09
1.629055000000000142e+00	1.474808080808094377e-09
1.630044999999999966e+00	1.466141414141427533e-09
1.631035000000000013e+00	1.457555555555568858e-09
1.632025000000000059e+00	1.448939393939407275e-09
1.633014999999999883e+00	1.440454545454558706e-09
1.634005000000000152e+00	1.558656565656579960e-09
1.634994999999999976e+00	2.926353535353562286e-09
1.635985000000000023e+00	2.011060606060624618e-09
1.636975000000000069e+00	1.538767676767690899e-09
1.637964999999999893e+00	1.408363636363649266e-09
1.638955000000000162e+00	1.399434343434356392e-09
1.639944999999999986e+00	1.392939393939406848e-09
1.640934999999999810e+00	1.386282828282840967e-09
1.641925000000000079e+00	1.380686868686881415e-09
1.642914999999999903e+00	2.065838383838402792e-09
1.643905000000000172e+00	1.579727272727287190e-09
1.644894999999999996e+00	1.380898989899002598e-09
1.645884999999999820e+00	1.353131313131325610e-09
1.646875000000000089e+00	1.346787878787891226e-09
1.647864999999999913e+00	1.340282828282840712e-09
1.648855000000000182e+00	1.333787878787891167e-09
1.649845000000000006e+00	1.327151515151527432e-09
1.650834999999999830e+00	1.320848484848497132e-09
1.651825000000000099e+00	1.314383838383850495e-09
1.652814999999999923e+00	1.307808080808092989e-09
1.653805000000000192e+00	1.342939393939406400e-09
1.654795000000000016e+00	1.465646464646478175e-09
1.655784999999999840e+00	1.435979797979811094e-09
1.656775000000000109e+00	1.282262626262638146e-09
1.657764999999999933e+00	1.275919191919203762e-09
1.658754999999999979e+00	5.422000000000050139e-09
1.659745000000000026e+00	1.281474747474759230e-09
1.660734999999999850e+00	1.257959595959607702e-09
1.661725000000000119e+00	1.250696969696981179e-09
1.662714999999999943e+00	1.244454545454556902e-09
1.663704999999999989e+00	1.238060606060617464e-09
1.664695000000000036e+00	1.231949494949506202e-09
1.665684999999999860e+00	1.225727272727284070e-09
1.666675000000000129e+00	1.219494949494960555e-09
1.667664999999999953e+00	1.213121212121223263e-09
1.668654999999999999e+00	1.207040404040415116e-09
1.669645000000000046e+00	1.200818181818192984e-09
1.670634999999999870e+00	1.194454545454556454e-09
1.671625000000000139e+00	1.188373737373748307e-09
1.672614999999999963e+00	1.182151515151525968e-09
1.673605000000000009e+00	1.175929292929303836e-09
1.674595000000000056e+00	1.169565656565667306e-09
1.675584999999999880e+00	1.163484848484859159e-09
1.676575000000000149e+00	1.157252525252535851e-09
1.677564999999999973e+00	1.151030303030313512e-09
1.678555000000000019e+00	1.144676767676778159e-09
1.679545000000000066e+00	1.138787878787889256e-09
1.680534999999999890e+00	1.132808080808091215e-09
1.681525000000000158e+00	1.126707070707080922e-09
1.682514999999999983e+00	1.120909090909101157e-09
1.683504999999999807e+00	1.115050505050515369e-09
1.684495000000000076e+00	1.109303030303040450e-09
1.685484999999999900e+00	1.103424242424252516e-09
1.686475000000000168e+00	1.097808080808090819e-09
1.687464999999999993e+00	1.092050505050515138e-09
1.688454999999999817e+00	1.086171717171727204e-09
1.689445000000000086e+00	1.080555555555565507e-09
1.690434999999999910e+00	1.074808080808090795e-09
1.691425000000000178e+00	1.069060606060615876e-09
1.692415000000000003e+00	1.063191919191928912e-09
1.693404999999999827e+00	1.057626262626272475e-09
1.694395000000000095e+00	1.052515151515161313e-09
1.695384999999999920e+00	1.054353535353544969e-09
1.696375000000000188e+00	2.777252525252550729e-09
1.697365000000000013e+00	1.035757575757585359e-09
1.698354999999999837e+00	1.028969696969706463e-09
1.699345000000000105e+00	1.023080808080817560e-09
1.700334999999999930e+00	1.018595959595968978e-09
1.701325000000000198e+00	1.011717171717181151e-09
1.702315000000000023e+00	1.005973737373746744e-09
1.703304999999999847e+00	1.003361616161625445e-09
1.704295000000000115e+00	9.957181818181910760e-10
1.705284999999999940e+00	9.888333333333423781e-10
1.706274999999999986e+00	9.838030303030393839e-10
1.707265000000000033e+00	9.774525252525342592e-10
1.708254999999999857e+00	9.716505050505139819e-10
1.709245000000000125e+00	9.660535353535443541e-10
1.710234999999999950e+00	9.609202020202108937e-10
1.711224999999999996e+00	9.562858585858673037e-10
1.712215000000000042e+00	9.500575757575845076e-10
1.713204999999999867e+00	9.454393939394027580e-10
1.714195000000000135e+00	9.410838383838470382e-10
1.715184999999999960e+00	9.366343434343521590e-10
1.716175000000000006e+00	9.321939393939479659e-10
1.717165000000000052e+00	1.688717171717187189e-09
1.718154999999999877e+00	9.337545454545542420e-10
1.719145000000000145e+00	9.189404040404124605e-10
1.720134999999999970e+00	9.145262626262710772e-10
1.721125000000000016e+00	9.100686868686952777e-10
1.722115000000000062e+00	9.058555555555638253e-10
1.723104999999999887e+00	9.015808080808163772e-10
1.724095000000000155e+00	8.971323232323314708e-10
1.725084999999999980e+00	8.928656565656647361e-10
1.726074999999999804e+00	8.886232323232405553e-10
1.727065000000000072e+00	8.842080808080889925e-10
1.728054999999999897e+00	8.799424242424323341e-10
1.729045000000000165e+00	1.189616161616172498e-09
1.730034999999999989e+00	9.996747474747565425e-10
1.731024999999999814e+00	8.670757575757655464e-10
1.732015000000000082e+00	8.626454545454624261e-10
1.733004999999999907e+00	8.584737373737452375e-10
1.733995000000000175e+00	8.542141414141492434e-10
1.734984999999999999e+00	8.499040404040481958e-10
1.735974999999999824e+00	8.458090909090987670e-10
1.736965000000000092e+00	1.018111111111120382e-09
1.737954999999999917e+00	9.404040404040489690e-10
1.738945000000000185e+00	8.331252525252602274e-10
1.739935000000000009e+00	8.290393939394015883e-10
1.740924999999999834e+00	8.248515151515227660e-10
1.741915000000000102e+00	9.258757575757662119e-10
1.742904999999999927e+00	8.919959595959677816e-10
1.743895000000000195e+00	8.154383838383912695e-10
1.744885000000000019e+00	8.167353535353610259e-10
1.745874999999999844e+00	8.775232323232403559e-10
1.746865000000000112e+00	8.576282828282907335e-10
1.747854999999999936e+00	7.958969696969770214e-10
1.748844999999999983e+00	7.918919191919264471e-10
1.749835000000000029e+00	7.877939393939465827e-10
1.750824999999999854e+00	7.838838383838455545e-10
1.751815000000000122e+00	7.798797979798051599e-10
1.752804999999999946e+00	7.757828282828353718e-10
1.753794999999999993e+00	7.718717171717243707e-10
1.754785000000000039e+00	7.678707070707141015e-10
1.755774999999999864e+00	7.638727272727342678e-10
1.756765000000000132e+00	7.597838383838452965e-10
1.757754999999999956e+00	7.558787878787948563e-10
1.758745000000000003e+00	7.519171717171785950e-10
1.759735000000000049e+00	7.479868686868756281e-10
1.760724999999999874e+00	7.442363636363704736e-10
1.761715000000000142e+00	7.440494949495017138e-10
1.762704999999999966e+00	7.474141414141482267e-10
1.763695000000000013e+00	7.454888888888957375e-10
1.764685000000000059e+00	7.416888888888957093e-10
1.765674999999999883e+00	7.378000000000067993e-10
1.766665000000000152e+00	7.339111111111178894e-10
1.767654999999999976e+00	7.299343434343501741e-10
1.768645000000000023e+00	7.261333333333399662e-10
1.769635000000000069e+00	7.222484848484915681e-10
1.770624999999999893e+00	7.182838383838450779e-10
1.771615000000000162e+00	7.144919191919257631e-10
1.772604999999999986e+00	7.106141414141478988e-10
1.773594999999999811e+00	7.067464646464712106e-10
1.774585000000000079e+00	7.028050505050569913e-10
1.775574999999999903e+00	6.989949494949559937e-10
1.776565000000000172e+00	6.952111111111174957e-10
1.777554999999999996e+00	6.914383838383901467e-10
1.778544999999999821e+00	6.874888888888952140e-10
1.779535000000000089e+00	6.838363636363699378e-10
1.780524999999999913e+00	6.796929292929355046e-10
1.781515000000000182e+00	6.757717171717233274e-10
1.782505000000000006e+00	6.719666666666728145e-10
1.783494999999999830e+00	6.681252525252587292e-10
1.784485000000000099e+00	6.643363636363697466e-10
1.785474999999999923e+00	6.603535353535414703e-10
1.786465000000000192e+00	6.567808080808141827e-10
1.787455000000000016e+00	6.526717171717231693e-10
1.788444999999999840e+00	6.487626262626322173e-10
1.789435000000000109e+00	6.450353535353595405e-10
1.790424999999999933e+00	6.417454545454605316e-10
1.791414999999999980e+00	6.387414141414200302e-10
1.792405000000000026e+00	6.356616161616220519e-10
1.793394999999999850e+00	6.327343434343493103e-10
1.794385000000000119e+00	6.509959595959656153e-10
1.795374999999999943e+00	9.600363636363724581e-10
1.796364999999999990e+00	8.016303030303103556e-10
1.797355000000000036e+00	6.207272727272784044e-10
1.798344999999999860e+00	6.179121212121269187e-10
1.799335000000000129e+00	6.207686868686925648e-10
1.800324999999999953e+00	6.151252525252581885e-10
1.801315000000000000e+00	6.089292929292985563e-10
1.802305000000000046e+00	6.059696969697025474e-10
1.803294999999999870e+00	6.029969696969752370e-10
1.804285000000000139e+00	6.001696969697025260e-10
1.805274999999999963e+00	5.972696969697024637e-10
1.806265000000000009e+00	5.942989898989954092e-10
1.807255000000000056e+00	5.914727272727327745e-10
1.808244999999999880e+00	5.885818181818236052e-10
1.809235000000000149e+00	6.035656565656621266e-10
1.810224999999999973e+00	5.967333333333388414e-10
1.811215000000000019e+00	5.815060606060659458e-10
1.812205000000000066e+00	5.773505050505102874e-10
1.813194999999999890e+00	5.745333333333386492e-10
1.814185000000000159e+00	5.718323232323284685e-10
1.815174999999999983e+00	5.691393939393992081e-10
1.816164999999999807e+00	5.667191919191970502e-10
1.817155000000000076e+00	5.637010101010152744e-10
1.818144999999999900e+00	5.608747474747526398e-10
1.819135000000000169e+00	5.580616161616212032e-10
1.820124999999999993e+00	5.552353535353585685e-10
1.821114999999999817e+00	5.782242424242477537e-10
1.822105000000000086e+00	9.073333333333416772e-10
1.823094999999999910e+00	6.468444444444503654e-10
1.824085000000000178e+00	5.596888888888939596e-10
1.825075000000000003e+00	6.112181818181874924e-10
1.826064999999999827e+00	5.666707070707123561e-10
1.827055000000000096e+00	5.459454545454595803e-10
1.828044999999999920e+00	6.050878787878843676e-10
1.829035000000000188e+00	5.616989898989951288e-10
1.830025000000000013e+00	5.295474747474795620e-10
1.831014999999999837e+00	5.250424242424290411e-10
1.832005000000000106e+00	5.223646464646513381e-10
1.832994999999999930e+00	5.196282828282876614e-10
1.833985000000000198e+00	5.168949494949542134e-10
1.834975000000000023e+00	5.142717171717218688e-10
1.835964999999999847e+00	5.115383838383885242e-10
1.836955000000000116e+00	5.089292929292976608e-10
1.837944999999999940e+00	5.060373737373784153e-10
1.838934999999999986e+00	1.398949494949507755e-08
1.839925000000000033e+00	1.843626262626279729e-08
1.840914999999999857e+00	5.931202020202074696e-10
1.841905000000000125e+00	4.989727272727319048e-10
1.842894999999999950e+00	2.119484848484867852e-09
1.843884999999999996e+00	6.683323232323294278e-10
1.844875000000000043e+00	3.878181818181853480e-09
1.845864999999999867e+00	6.161232323232380325e-10
1.846855000000000135e+00	4.880666666666712058e-10
1.847844999999999960e+00	4.919929292929337643e-10
1.848835000000000006e+00	5.211454545454593144e-10
1.849825000000000053e+00	5.302898989899038065e-10
1.850814999999999877e+00	5.174636363636411030e-10
1.851805000000000145e+00	7.205868686868752884e-10
1.852794999999999970e+00	1.144141414141424716e-09
1.853785000000000016e+00	6.500515151515211983e-09
1.854775000000000063e+00	1.623656565656580667e-09
1.855764999999999887e+00	2.547252525252548835e-09
1.856755000000000155e+00	1.475848484848498354e-09
1.857744999999999980e+00	6.847252525252588580e-10
1.858734999999999804e+00	4.527313131313172733e-10
1.859725000000000072e+00	5.477080808080858635e-10
1.860714999999999897e+00	7.170464646464712681e-09
1.861705000000000165e+00	2.350505050505072405e-09
1.862694999999999990e+00	5.858161616161670347e-09
1.863684999999999814e+00	6.031131313131368186e-09
1.864675000000000082e+00	1.314272727272739336e-08
1.865664999999999907e+00	7.862919191919263837e-10
1.866655000000000175e+00	8.225606060606135740e-10
1.867645000000000000e+00	4.321464646464686123e-10
1.868634999999999824e+00	5.046202020202066895e-10
1.869625000000000092e+00	5.930181818181872864e-10
1.870614999999999917e+00	4.219111111111149860e-10
1.871605000000000185e+00	4.199000000000038956e-10
1.872595000000000010e+00	4.179141414141452803e-10
1.873584999999999834e+00	4.158787878787916877e-10
1.874575000000000102e+00	4.139818181818220058e-10
1.875564999999999927e+00	4.120878787878826043e-10
1.876555000000000195e+00	4.102040404040441721e-10
1.877545000000000019e+00	4.082969696969734174e-10
1.878534999999999844e+00	4.064888888888926172e-10
1.879525000000000112e+00	4.046313131313168397e-10
1.880514999999999937e+00	4.027747474747511384e-10
1.881504999999999983e+00	4.008696969697006914e-10
1.882495000000000029e+00	3.990616161616198394e-10
1.883484999999999854e+00	3.974484848484884607e-10
1.884475000000000122e+00	3.965111111111147429e-10
1.885464999999999947e+00	3.935444444444480968e-10
1.886454999999999993e+00	3.917141414141450502e-10
1.887445000000000039e+00	3.898838383838419520e-10
1.888434999999999864e+00	3.880070707070742604e-10
1.889425000000000132e+00	3.862242424242459869e-10
1.890414999999999957e+00	3.843949494949530166e-10
1.891405000000000003e+00	3.825191919191954529e-10
1.892395000000000049e+00	3.807353535353570514e-10
1.893384999999999874e+00	3.789060606060640812e-10
1.894375000000000142e+00	3.770757575757610346e-10
1.895364999999999966e+00	3.752010101010135472e-10
1.896355000000000013e+00	3.734202020202054262e-10
1.897345000000000059e+00	3.715949494949529160e-10
1.898334999999999884e+00	3.697727272727306346e-10
1.899325000000000152e+00	3.679080808080841683e-10
1.900314999999999976e+00	3.661313131313165073e-10
1.901305000000000023e+00	3.643101010101043539e-10
1.902295000000000069e+00	3.695858585858620298e-10
1.903284999999999894e+00	4.289727272727312160e-10
1.904275000000000162e+00	4.144717171717209830e-10
1.905264999999999986e+00	3.788090909090944343e-10
1.906254999999999811e+00	3.562707070707103219e-10
1.907245000000000079e+00	3.534030303030335269e-10
1.908234999999999904e+00	3.522101010101042612e-10
1.909225000000000172e+00	3.497969696969728957e-10
1.910214999999999996e+00	3.479717171717203855e-10
1.911204999999999821e+00	3.889979797979834156e-10
1.912195000000000089e+00	3.617040404040437192e-10
1.913184999999999913e+00	3.441393939393971416e-10
1.914175000000000182e+00	3.407343434343465963e-10
1.915165000000000006e+00	3.389242424242455402e-10
1.916154999999999831e+00	3.371151515151546119e-10
1.917145000000000099e+00	3.352656565656596513e-10
1.918134999999999923e+00	3.334969696969728072e-10
1.919125000000000192e+00	3.317363636363666765e-10
1.920115000000000016e+00	3.299575757575788114e-10
1.921104999999999841e+00	3.282595959595989594e-10
1.922095000000000109e+00	3.265232323232353309e-10
1.923084999999999933e+00	3.250858585858616148e-10
1.924074999999999980e+00	3.231020202020231520e-10
1.925065000000000026e+00	3.274585858585888963e-10
1.926054999999999851e+00	3.217131313131342851e-10
1.927045000000000119e+00	3.178575757575786671e-10
1.928034999999999943e+00	3.162121212121241245e-10
1.929024999999999990e+00	3.144919191919220779e-10
1.930015000000000036e+00	3.127252525252554381e-10
1.931004999999999860e+00	3.109515151515180576e-10
1.931995000000000129e+00	3.094343434343462495e-10
1.932984999999999953e+00	3.076262626262654492e-10
1.933975000000000000e+00	3.058323232323260784e-10
1.934965000000000046e+00	3.040797979798007645e-10
1.935954999999999870e+00	3.024000000000028021e-10
1.936945000000000139e+00	3.006838383838411123e-10
1.937934999999999963e+00	2.989383838383865907e-10
1.938925000000000010e+00	2.974040404040431244e-10
1.939915000000000056e+00	2.986545454545481841e-10
1.940904999999999880e+00	3.264020202020231820e-10
1.941895000000000149e+00	3.245505050505080688e-10
1.942884999999999973e+00	2.986969696969724724e-10
1.943875000000000020e+00	2.890545454545481345e-10
1.944865000000000066e+00	2.872878787878814429e-10
1.945854999999999890e+00	2.856777777777804481e-10
1.946845000000000159e+00	2.840333333333359301e-10
1.947834999999999983e+00	2.826505050505076758e-10
1.948824999999999807e+00	2.813737373737399615e-10
1.949815000000000076e+00	2.931373737373764415e-10
1.950804999999999900e+00	2.921939393939420593e-10
1.951795000000000169e+00	2.781212121212147045e-10
1.952784999999999993e+00	2.762454545454570892e-10
1.953774999999999817e+00	2.750363636363661899e-10
1.954765000000000086e+00	2.738030303030328401e-10
1.955754999999999910e+00	2.725303030303055342e-10
1.956745000000000179e+00	2.713111111111136139e-10
1.957735000000000003e+00	2.700696969696994473e-10
1.958724999999999827e+00	2.688272727272752045e-10
1.959715000000000096e+00	2.675717171717196085e-10
1.960704999999999920e+00	2.664010101010125374e-10
1.961695000000000189e+00	2.654575757575782069e-10
1.962685000000000013e+00	2.683373737373762272e-10
1.963674999999999837e+00	2.913949494949522004e-10
1.964665000000000106e+00	2.995636363636391464e-10
1.965654999999999930e+00	2.603040404040428079e-10
1.966645000000000199e+00	2.590282828282852215e-10
1.967635000000000023e+00	2.578383838383862364e-10
1.968624999999999847e+00	2.566181818181841881e-10
1.969615000000000116e+00	2.554020202020225483e-10
1.970604999999999940e+00	2.541545454545477691e-10
1.971594999999999986e+00	2.529686868686891923e-10
1.972585000000000033e+00	2.517525252525275525e-10
1.973574999999999857e+00	2.505060606060629012e-10
1.974565000000000126e+00	2.493191919191941965e-10
1.975554999999999950e+00	2.481030303030326084e-10
1.976544999999999996e+00	2.468878787878810965e-10
1.977535000000000043e+00	2.456444444444467257e-10
1.978524999999999867e+00	2.445393939393962138e-10
1.979515000000000136e+00	2.435292929292951962e-10
1.980504999999999960e+00	2.420020202020224705e-10
1.981495000000000006e+00	2.408181818181840462e-10
1.982485000000000053e+00	2.396111111111133511e-10
1.983474999999999877e+00	2.384343434343456158e-10
1.984465000000000146e+00	2.372333333333355333e-10
1.985454999999999970e+00	2.360393939393960880e-10
1.986445000000000016e+00	2.347555555555577365e-10
1.987435000000000063e+00	2.335434343434365051e-10
1.988424999999999887e+00	2.323040404040425686e-10
1.989415000000000155e+00	2.311383838383859563e-10
1.990404999999999980e+00	2.300151515151536324e-10
1.991394999999999804e+00	2.286777777777798953e-10
1.992385000000000073e+00	2.275000000000021095e-10
1.993374999999999897e+00	2.262929292929313886e-10
1.994365000000000165e+00	2.250858585858606677e-10
1.995354999999999990e+00	2.238464646464667053e-10
1.996344999999999814e+00	2.226666666666687153e-10
1.997335000000000083e+00	2.214616161616181986e-10
1.998324999999999907e+00	2.202373737373757419e-10
1.999315000000000175e+00	2.191070707070727292e-10
2.000305000000000000e+00	2.179565656565676743e-10
2.001294999999999824e+00	2.168000000000020069e-10
2.002285000000000093e+00	2.156262626262646037e-10
2.003274999999999917e+00	2.145888888888908552e-10
2.004265000000000185e+00	2.134202020202039625e-10
2.005255000000000010e+00	2.122494949494968914e-10
2.006244999999999834e+00	2.113101010101029435e-10
2.007235000000000102e+00	2.100464646464665824e-10
2.008224999999999927e+00	2.304303030303051833e-10
2.009215000000000195e+00	2.098282828282847607e-10
2.010205000000000020e+00	2.066151515151534082e-10
2.011194999999999844e+00	2.054989898989917990e-10
2.012185000000000112e+00	2.044171717171735838e-10
2.013174999999999937e+00	2.032464646464665128e-10
2.014165000000000205e+00	2.021272727272745973e-10
2.015155000000000030e+00	2.010565656565675052e-10
2.016144999999999854e+00	1.998878787878806384e-10
2.017135000000000122e+00	1.988202020202038526e-10
2.018124999999999947e+00	1.976575757575775725e-10
2.019115000000000215e+00	1.965424242424260396e-10
2.020105000000000040e+00	1.954737373737391776e-10
2.021094999999999864e+00	1.943111111111128975e-10
2.022085000000000132e+00	1.931959595959613646e-10
2.023074999999999957e+00	1.921383838383856257e-10
2.024065000000000225e+00	1.909949494949512598e-10
2.025055000000000049e+00	1.898969696969714367e-10
2.026044999999999874e+00	1.888484848484865909e-10
2.027034999999999698e+00	1.879444444444461650e-10
2.028024999999999967e+00	1.871464646464663823e-10
2.029015000000000235e+00	1.862585858585875641e-10
2.030005000000000059e+00	1.854161616161633147e-10
2.030994999999999884e+00	1.846303030303047314e-10
2.031984999999999708e+00	1.837575757575774448e-10
2.032974999999999977e+00	1.898070707070724530e-10
2.033965000000000245e+00	1.855232323232340342e-10
2.034955000000000069e+00	1.812818181818198522e-10
2.035944999999999894e+00	1.804676767676784358e-10
2.036934999999999718e+00	1.796969696969713582e-10
2.037924999999999986e+00	1.788404040404057052e-10
2.038915000000000255e+00	1.780686868686885255e-10
2.039905000000000079e+00	1.772121212121228467e-10
2.040894999999999904e+00	1.763989898989915066e-10
2.041884999999999728e+00	1.756272727272743269e-10
2.042874999999999996e+00	1.747717171717187760e-10
2.043865000000000265e+00	1.739585858585874618e-10
2.044855000000000089e+00	1.731878787878803842e-10
2.045844999999999914e+00	1.723333333333349096e-10
2.046834999999999738e+00	1.746444444444460661e-10
2.047825000000000006e+00	1.734989898989914960e-10
2.048815000000000275e+00	1.699111111111126768e-10
2.049805000000000099e+00	1.690838383838399331e-10
2.050794999999999924e+00	1.683121212121227534e-10
2.051784999999999748e+00	1.674585858585873808e-10
2.052775000000000016e+00	1.666868686868702011e-10
2.053765000000000285e+00	1.658343434343449566e-10
2.054755000000000109e+00	1.650222222222237444e-10
2.055744999999999933e+00	1.642515151515166668e-10
2.056734999999999758e+00	1.650020202020217282e-10
2.057725000000000026e+00	1.646666666666681660e-10
2.058715000000000295e+00	1.618191919191934130e-10
2.059705000000000119e+00	1.609696969696984489e-10
2.060694999999999943e+00	1.601616161616176452e-10
2.061684999999999768e+00	1.593909090909105676e-10
2.062675000000000036e+00	1.594424242424257231e-10
2.063665000000000305e+00	1.592616161616176276e-10
2.064655000000000129e+00	1.569282828282842765e-10
2.065644999999999953e+00	1.561202020202034727e-10
2.066634999999999778e+00	1.553606060606074666e-10
2.067625000000000046e+00	1.550808080808095200e-10
2.068614999999999871e+00	1.548666666666681068e-10
2.069605000000000139e+00	1.529919191919206194e-10
2.070594999999999963e+00	1.521656565656579520e-10
2.071584999999999788e+00	1.513787878787892665e-10
2.072575000000000056e+00	1.506272727272741031e-10
2.073564999999999880e+00	1.498040404040417678e-10
